brand,level,energy_code,energy_name,fuel_grade,launch_date,launch_year,launch_month,launch_season,price_wan,warranty_years,warranty_km_wan,displacement_L,horsepower,engine_type,is_electric,gear_count,trans_type,doors,seats,body_type,body_structure
福特,轻客,1,柴油,0,2025-06-12,2025,6,Q2,37.9,3,6.0,2.3,174.0,L4,0,7.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2025-10-31,2025,10,Q4,37.98,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2025-06-12,2025,6,Q2,39.6,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2025-06-12,2025,6,Q2,39.6,3,6.0,2.3,174.0,L4,0,6.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2025-10-31,2025,10,Q4,39.68,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,15.38,3,6.0,2.0,154.0,L4,0,6.0,MT,,,TRUCK,货车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,16.08,3,6.0,2.0,154.0,L4,0,6.0,MT,,,TRUCK,货车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,16.38,3,6.0,2.0,154.0,L4,0,6.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,16.88,3,6.0,2.0,154.0,L4,0,6.0,MT,,,TRUCK,货车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,17.28,3,6.0,2.0,154.0,L4,0,6.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,17.38,3,6.0,2.0,154.0,L4,0,6.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2024-10-28,2024,10,Q4,17.38,3,6.0,2.0,154.0,L4,0,6.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,17.48,3,6.0,2.0,154.0,L4,0,6.0,MT,,,TRUCK,货车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,17.88,3,6.0,2.0,154.0,L4,0,7.0,MT,,,TRUCK,货车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,18.18,3,6.0,2.0,154.0,L4,0,6.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,18.48,3,6.0,2.0,154.0,L4,0,7.0,MT,,,TRUCK,货车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,18.58,3,6.0,2.0,154.0,L4,0,7.0,MT,,,TRUCK,货车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,19.18,3,6.0,2.0,154.0,L4,0,7.0,MT,,,TRUCK,货车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,18.58,3,6.0,2.3,174.0,L4,0,6.0,MT,,,TRUCK,货车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,19.08,3,6.0,2.3,174.0,L4,0,6.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,19.58,3,6.0,2.3,174.0,L4,0,6.0,MT,,,TRUCK,货车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,20.08,3,6.0,2.3,174.0,L4,0,6.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,20.58,3,6.0,2.3,174.0,L4,0,7.0,MT,,,TRUCK,货车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,21.18,3,6.0,2.3,174.0,L4,0,7.0,MT,,,TRUCK,货车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,21.18,3,6.0,2.3,174.0,L4,0,8.0,AT,,,TRUCK,货车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,21.68,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,22.18,3,6.0,2.3,174.0,L4,0,8.0,AT,,,TRUCK,货车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,22.38,3,6.0,2.3,174.0,L4,0,6.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,22.68,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,23.08,3,6.0,2.3,174.0,L4,0,8.0,AT,,,TRUCK,货车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,23.18,3,6.0,2.3,174.0,L4,0,8.0,AT,,,TRUCK,货车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,23.68,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,23.98,3,6.0,2.3,174.0,L4,0,8.0,AT,,,TRUCK,货车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,24.48,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2024-04-24,2024,4,Q2,24.48,3,6.0,2.3,174.0,L4,0,6.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,24.5,3,6.0,2.3,174.0,L4,0,6.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,24.58,3,6.0,2.3,174.0,L4,0,6.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,24.68,3,6.0,2.3,174.0,L4,0,6.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,24.68,3,6.0,2.3,174.0,L4,0,8.0,AT,,,TRUCK,货车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,24.98,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,25.28,3,6.0,2.3,174.0,L4,0,8.0,AT,,,TRUCK,货车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,25.78,3,6.0,2.3,174.0,L4,0,6.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,25.78,3,6.0,2.3,174.0,L4,0,6.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2026-03-31,2026,3,Q1,25.78,3,6.0,2.3,174.0,L4,0,6.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2026-03-31,2026,3,Q1,25.78,3,6.0,2.3,174.0,L4,0,6.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,26.38,3,6.0,2.3,174.0,L4,0,6.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,26.38,3,6.0,2.3,174.0,L4,0,6.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,26.78,3,6.0,2.3,174.0,L4,0,8.0,AT,,,TRUCK,货车
福特,轻客,1,柴油,0,2024-04-24,2024,4,Q2,27.08,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,27.1,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,27.18,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,27.28,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,27.48,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,27.7,3,6.0,2.3,174.0,L4,0,7.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,27.82,3,6.0,2.3,174.0,L4,0,7.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,28.3,3,6.0,2.3,174.0,L4,0,7.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,28.38,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,28.38,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2026-03-31,2026,3,Q1,28.38,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2026-03-31,2026,3,Q1,28.38,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,28.4,3,6.0,2.3,174.0,L4,0,7.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,28.98,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,28.98,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,29.54,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2024-04-24,2024,4,Q2,29.56,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,29.68,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,29.88,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,30.3,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,30.42,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,30.9,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,31.0,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,31.98,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,31.98,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,32.58,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,32.58,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,33.68,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,33.78,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,34.28,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2024-04-02,2024,4,Q2,34.5,3,6.0,2.3,174.0,L4,0,6.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2023-10-15,2023,10,Q4,34.78,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2024-04-02,2024,4,Q2,35.0,3,6.0,2.3,174.0,L4,0,6.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2024-03-05,2024,3,Q1,36.8,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2024-04-02,2024,4,Q2,37.1,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2024-04-02,2024,4,Q2,37.6,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
福特,轻客,1,柴油,0,2024-06-17,2024,6,Q2,29.48,3,6.0,2.3,174.0,L4,0,6.0,MT,,,BUS,客车
福特,轻客,1,柴油,0,2024-06-17,2024,6,Q2,32.08,3,6.0,2.3,174.0,L4,0,8.0,AT,,,BUS,客车
巴菲特汽车,中大型MPV,5,汽油+48V轻混系统,95,2025-12-01,2025,12,Q4,108.8,3,6.0,2.0,231.0,L4,0,9.0,AT,5,7,MPV,5门7座MPV
巴菲特汽车,中大型MPV,5,汽油+48V轻混系统,95,2025-12-01,2025,12,Q4,138.8,3,6.0,2.0,231.0,L4,0,9.0,AT,5,7,MPV,5门7座MPV
巴菲特汽车,大型SUV,5,汽油+48V轻混系统,95,2023-10-31,2023,10,Q4,198.8,3,6.0,3.0,367.0,L6,0,9.0,AT,5,4,SUV,5门4座SUV
Lorinser罗伦士,中大型MPV,1,汽油,95,2026-03-31,2026,3,Q1,69.9,3,6.0,2.0,231.0,L4,0,9.0,AT,5,7,MPV,5门7座MPV
Lorinser罗伦士,中大型MPV,5,汽油+48V轻混系统,95,2025-09-23,2025,9,Q3,76.9,,,2.0,231.0,L4,0,9.0,AT,5,7,MPV,5门7座MPV
菱势汽车,微面,0,纯电动,0,2026-05-12,2026,5,Q2,,,,,,,0,,,,,TRUCK,货车
菱势汽车,微面,0,纯电动,0,2026-05-12,2026,5,Q2,,,,,,,0,,,,,TRUCK,货车
菱势汽车,微面,0,纯电动,0,2026-05-12,2026,5,Q2,,,,,,,0,,,,,TRUCK,货车
菱势汽车,微面,0,纯电动,0,2026-05-12,2026,5,Q2,,,,,,,0,,,,,TRUCK,货车
菱势汽车,微面,0,纯电动,0,2025-04-07,2025,4,Q2,9.78,,,,,,0,,,,,TRUCK,货车
菱势汽车,微面,0,纯电动,0,2025-04-07,2025,4,Q2,13.98,,,,,,0,,,,,TRUCK,货车
菱势汽车,微面,0,纯电动,0,2025-05-19,2025,5,Q2,9.58,,,,,,0,,,,,TRUCK,货车
菱势汽车,微面,0,纯电动,0,2025-05-19,2025,5,Q2,13.78,,,,,,0,,,,,TRUCK,货车
菱势汽车,微面,0,纯电动,0,2025-06-04,2025,6,Q2,10.8,,,,,,0,,,,,TRUCK,货车
菱势汽车,微面,0,纯电动,0,2025-06-04,2025,6,Q2,11.0,,,,,,0,,,,,TRUCK,货车
菱势汽车,微面,0,纯电动,0,2025-07-29,2025,7,Q3,18.8,,,,,,0,,,,,TRUCK,货车
菱势汽车,微面,0,纯电动,0,2024-02-26,2024,2,Q1,9.38,,,,,,0,,,,,TRUCK,货车
菱势汽车,微面,0,纯电动,0,2024-03-01,2024,3,Q1,16.8,,,,,,0,,,,,TRUCK,货车
菱势汽车,微面,0,纯电动,0,2023-11-21,2023,11,Q4,7.38,,,,,,0,,,,,TRUCK,货车
菱势汽车,微面,0,纯电动,0,2023-11-21,2023,11,Q4,7.58,,,,,,0,,,,,TRUCK,货车
菱势汽车,微面,0,纯电动,0,2024-03-01,2024,3,Q1,14.68,,,,,,0,,,,,TRUCK,货车
菱势汽车,微面,0,纯电动,0,2024-03-01,2024,3,Q1,15.3,,,,,,0,,,,,TRUCK,货车
MINI,小型车,1,汽油,95,2022-08-25,2022,8,Q3,25.48,3,10.0,1.5,102.0,L3,0,7.0,DCT,6,5,HATCHBACK,6门5座两厢车
MINI,小型车,1,汽油,95,2022-06-02,2022,6,Q2,27.53,3,10.0,1.5,136.0,L3,0,7.0,DCT,6,5,HATCHBACK,6门5座两厢车
MINI,小型车,1,汽油,95,2023-02-06,2023,2,Q1,27.83,3,10.0,1.5,136.0,L3,0,7.0,DCT,6,5,HATCHBACK,6门5座两厢车
MINI,小型车,1,汽油,95,2022-06-02,2022,6,Q2,29.33,3,10.0,1.5,136.0,L3,0,7.0,DCT,6,5,HATCHBACK,6门5座两厢车
MINI,小型车,1,汽油,95,2023-02-06,2023,2,Q1,29.63,3,10.0,1.5,136.0,L3,0,7.0,DCT,6,5,HATCHBACK,6门5座两厢车
MINI,小型车,1,汽油,95,2022-06-02,2022,6,Q2,32.96,3,10.0,2.0,192.0,L4,0,7.0,DCT,6,5,HATCHBACK,6门5座两厢车
MINI,小型车,1,汽油,95,2022-10-10,2022,10,Q4,33.38,3,10.0,2.0,192.0,L4,0,7.0,DCT,6,5,HATCHBACK,6门5座两厢车
MINI,小型车,1,汽油,95,2023-02-06,2023,2,Q1,33.61,3,10.0,2.0,178.0,L4,0,7.0,DCT,6,5,HATCHBACK,6门5座两厢车
MINI,小型车,1,汽油,95,2023-11-17,2023,11,Q4,33.61,3,10.0,2.0,178.0,L4,0,7.0,DCT,6,5,HATCHBACK,6门5座两厢车
MINI,小型车,1,汽油,95,2023-02-06,2023,2,Q1,34.96,3,10.0,2.0,178.0,L4,0,7.0,DCT,6,5,HATCHBACK,6门5座两厢车
极氪,中型车,0,纯电动,0,2026-04-10,2026,4,Q2,20.39,4,10.0,,,,0,,,4,5,SEDAN,4门5座三厢车
极氪,中型车,0,纯电动,0,2026-04-10,2026,4,Q2,22.39,4,10.0,,,,0,,,4,5,SEDAN,4门5座三厢车
极氪,中型车,0,纯电动,0,2026-04-10,2026,4,Q2,23.39,4,10.0,,,,0,,,4,5,SEDAN,4门5座三厢车
极氪,中型车,0,纯电动,0,2026-04-10,2026,4,Q2,24.39,4,10.0,,,,0,,,4,5,SEDAN,4门5座三厢车
极氪,中型车,0,纯电动,0,2024-08-13,2024,8,Q3,20.99,4,10.0,,,,0,,,4,5,SEDAN,4门5座三厢车
极氪,中型车,0,纯电动,0,2024-08-13,2024,8,Q3,22.99,4,10.0,,,,0,,,4,5,SEDAN,4门5座三厢车
极氪,中型车,0,纯电动,0,2024-08-13,2024,8,Q3,22.99,4,10.0,,,,0,,,4,5,SEDAN,4门5座三厢车
极氪,中型车,0,纯电动,0,2024-08-13,2024,8,Q3,25.99,4,10.0,,,,0,,,4,5,SEDAN,4门5座三厢车
极氪,中型车,0,纯电动,0,2024-08-13,2024,8,Q3,29.99,4,10.0,,,,0,,,4,5,SEDAN,4门5座三厢车
长安跨越,微卡,1,汽油,92,2025-05-06,2025,5,Q2,5.88,5,20.0,1.6,122.0,L4,0,5.0,MT,,,TRUCK,货车
长安跨越,微卡,1,汽油,92,2025-05-06,2025,5,Q2,6.08,5,20.0,1.6,122.0,L4,0,5.0,MT,,,TRUCK,货车
长安跨越,微卡,1,汽油,92,2025-05-06,2025,5,Q2,6.18,5,20.0,1.6,122.0,L4,0,5.0,MT,,,TRUCK,货车
长安跨越,微卡,10,CNG,0,2024-03-19,2024,3,Q1,6.78,3,10.0,1.6,105.0,L4,0,5.0,MT,,,TRUCK,货车
长安跨越,微卡,10,CNG,0,2023-11-07,2023,11,Q4,6.18,3,10.0,1.6,105.0,L4,0,5.0,MT,,,TRUCK,货车
长安跨越,微卡,10,CNG,0,2023-11-07,2023,11,Q4,6.38,3,10.0,1.6,105.0,L4,0,5.0,MT,,,TRUCK,货车
长安跨越,微卡,1,柴油,0,2023-11-07,2023,11,Q4,7.18,3,10.0,2.0,116.0,L4,0,5.0,MT,,,TRUCK,货车
长安跨越,微卡,1,柴油,0,2023-11-07,2023,11,Q4,7.48,3,10.0,2.0,116.0,L4,0,5.0,MT,,,TRUCK,货车
长安跨越,微卡,10,CNG,0,2023-11-07,2023,11,Q4,6.68,3,10.0,2.0,122.0,L4,0,5.0,MT,,,TRUCK,货车
长安跨越,微卡,10,CNG,0,2023-11-07,2023,11,Q4,6.88,3,10.0,2.0,122.0,L4,0,5.0,MT,,,TRUCK,货车
长安跨越,微卡,1,汽油,92,2023-11-07,2023,11,Q4,6.18,3,10.0,2.0,144.0,L4,0,5.0,MT,,,TRUCK,货车
长安跨越,微卡,1,汽油,92,2023-11-07,2023,11,Q4,6.28,3,10.0,2.0,144.0,L4,0,5.0,MT,,,TRUCK,货车
依维柯,轻客,0,纯电动,0,2026-04-22,2026,4,Q2,17.58,5,10.0,,,,0,,,,,BUS,客车
依维柯,轻客,0,纯电动,0,2026-04-22,2026,4,Q2,17.78,5,10.0,,,,0,,,,,BUS,客车
依维柯,轻客,0,纯电动,0,2026-04-22,2026,4,Q2,21.88,5,10.0,,,,0,,,,,BUS,客车
依维柯,轻客,0,纯电动,0,2026-04-22,2026,4,Q2,22.08,5,10.0,,,,0,,,,,BUS,客车
依维柯,轻客,0,纯电动,0,2024-08-28,2024,8,Q3,22.18,5,10.0,,,,0,,,,,BUS,客车
依维柯,轻客,0,纯电动,0,2024-08-28,2024,8,Q3,22.38,5,10.0,,,,0,,,,,BUS,客车
依维柯,轻客,0,纯电动,0,2024-08-28,2024,8,Q3,23.18,5,10.0,,,,0,,,,,BUS,客车
依维柯,轻客,0,纯电动,0,2024-08-28,2024,8,Q3,23.38,5,10.0,,,,0,,,,,BUS,客车
依维柯,轻客,0,纯电动,0,2024-08-28,2024,8,Q3,23.98,5,10.0,,,,0,,,,,BUS,客车
依维柯,轻客,0,纯电动,0,2024-08-28,2024,8,Q3,24.18,5,10.0,,,,0,,,,,BUS,客车
依维柯,轻客,0,纯电动,0,2024-08-28,2024,8,Q3,24.48,5,10.0,,,,0,,,,,BUS,客车
依维柯,轻客,0,纯电动,0,2024-08-28,2024,8,Q3,25.48,5,10.0,,,,0,,,,,BUS,客车
依维柯,轻客,0,纯电动,0,2024-08-28,2024,8,Q3,25.68,5,10.0,,,,0,,,,,BUS,客车
依维柯,轻客,0,纯电动,0,2024-08-28,2024,8,Q3,21.78,5,10.0,,,,0,,,,,TRUCK,货车
依维柯,轻客,0,纯电动,0,2024-08-28,2024,8,Q3,21.98,5,10.0,,,,0,,,,,TRUCK,货车
依维柯,轻客,0,纯电动,0,2024-08-28,2024,8,Q3,22.78,5,10.0,,,,0,,,,,TRUCK,货车
依维柯,轻客,0,纯电动,0,2024-08-28,2024,8,Q3,22.98,5,10.0,,,,0,,,,,TRUCK,货车
依维柯,轻客,0,纯电动,0,2024-08-28,2024,8,Q3,23.58,5,10.0,,,,0,,,,,TRUCK,货车
依维柯,轻客,0,纯电动,0,2024-08-28,2024,8,Q3,23.78,5,10.0,,,,0,,,,,TRUCK,货车
依维柯,轻客,0,纯电动,0,2025-04-11,2025,4,Q2,26.58,5,10.0,,,,0,,,,,BUS,客车
依维柯,轻客,0,纯电动,0,2026-04-22,2026,4,Q2,26.38,5,10.0,,,,0,,,,,BUS,客车
依维柯,轻客,0,纯电动,0,2026-04-22,2026,4,Q2,26.58,5,10.0,,,,0,,,,,BUS,客车
江汽集团,皮卡,0,纯电动,0,2023-11-08,2023,11,Q4,25.48,,,,,,0,,,4,5,PICKUP,皮卡
铃木,微型车,1,汽油,92,2019-03-15,2019,3,Q1,4.1999,3,6.0,1.4,97.0,L4,0,5.0,MT,5,5,HATCHBACK,5门5座两厢车
铃木,微型车,1,汽油,92,2019-09-09,2019,9,Q3,4.1999,3,6.0,1.4,97.0,L4,0,5.0,MT,5,5,HATCHBACK,5门5座两厢车
铃木,微型车,1,汽油,92,2019-03-15,2019,3,Q1,4.3999,3,6.0,1.4,97.0,L4,0,5.0,MT,5,5,HATCHBACK,5门5座两厢车
铃木,微型车,1,汽油,92,2019-09-09,2019,9,Q3,4.3999,3,6.0,1.4,97.0,L4,0,5.0,MT,5,5,HATCHBACK,5门5座两厢车
MINI,紧凑型SUV,1,汽油,95,2022-06-02,2022,6,Q2,24.98,3,10.0,1.5,136.0,L3,0,7.0,DCT,5,5,SUV,5门5座SUV
MINI,紧凑型SUV,1,汽油,95,2022-12-23,2022,12,Q4,24.98,3,10.0,1.5,136.0,L3,0,7.0,DCT,5,5,SUV,5门5座SUV
MINI,紧凑型SUV,1,汽油,95,2022-06-02,2022,6,Q2,27.53,3,10.0,1.5,136.0,L3,0,7.0,DCT,5,5,SUV,5门5座SUV
MINI,紧凑型SUV,1,汽油,95,2022-12-23,2022,12,Q4,27.53,3,10.0,1.5,136.0,L3,0,7.0,DCT,5,5,SUV,5门5座SUV
MINI,紧凑型SUV,1,汽油,95,2022-06-02,2022,6,Q2,29.43,3,10.0,1.5,136.0,L3,0,8.0,AT,5,5,SUV,5门5座SUV
MINI,紧凑型SUV,1,汽油,95,2022-10-21,2022,10,Q4,29.53,3,10.0,1.5,136.0,L3,0,8.0,AT,5,5,SUV,5门5座SUV
MINI,紧凑型SUV,1,汽油,95,2022-10-21,2022,10,Q4,31.33,3,10.0,1.5,136.0,L3,0,8.0,AT,5,5,SUV,5门5座SUV
MINI,紧凑型SUV,1,汽油,95,2022-06-02,2022,6,Q2,32.71,3,10.0,2.0,192.0,L4,0,7.0,DCT,5,5,SUV,5门5座SUV
MINI,紧凑型SUV,1,汽油,95,2022-06-02,2022,6,Q2,34.86,3,10.0,2.0,192.0,L4,0,8.0,AT,5,5,SUV,5门5座SUV
MINI,紧凑型SUV,1,汽油,95,2022-10-21,2022,10,Q4,35.31,3,10.0,2.0,192.0,L4,0,8.0,AT,5,5,SUV,5门5座SUV
MINI,紧凑型SUV,1,汽油,95,2022-12-23,2022,12,Q4,35.31,3,10.0,2.0,178.0,L4,0,8.0,AT,5,5,SUV,5门5座SUV
MINI,紧凑型SUV,1,汽油,95,2023-11-15,2023,11,Q4,35.31,3,10.0,2.0,178.0,L4,0,8.0,AT,5,5,SUV,5门5座SUV
MINI,紧凑型SUV,1,汽油,95,2022-10-21,2022,10,Q4,35.76,3,10.0,2.0,192.0,L4,0,8.0,AT,5,5,SUV,5门5座SUV
MINI,紧凑型SUV,1,汽油,95,2022-12-23,2022,12,Q4,35.76,3,10.0,2.0,178.0,L4,0,8.0,AT,5,5,SUV,5门5座SUV
坦克,中大型SUV,2,插电式混合动力,95,2026-04-20,2026,4,Q2,42.8,5,15.0,2.0,252.0,L4,0,3.0,DHT,5,5,SUV,5门5座SUV
坦克,中大型SUV,2,插电式混合动力,95,2026-04-20,2026,4,Q2,46.8,5,15.0,2.0,252.0,L4,0,3.0,DHT,5,5,SUV,5门5座SUV
坦克,中大型SUV,2,插电式混合动力,95,2026-04-20,2026,4,Q2,50.8,5,15.0,3.0,360.0,V6,0,9.0,AT,5,5,SUV,5门5座SUV
坦克,中大型SUV,2,插电式混合动力,95,2024-02-26,2024,2,Q1,42.8,5,15.0,3.0,360.0,V6,0,9.0,AT,5,5,SUV,5门5座SUV
坦克,中大型SUV,2,插电式混合动力,95,2024-02-26,2024,2,Q1,46.8,5,15.0,3.0,360.0,V6,0,9.0,AT,5,5,SUV,5门5座SUV
坦克,中大型SUV,2,插电式混合动力,95,2024-02-26,2024,2,Q1,70.0,5,15.0,3.0,360.0,V6,0,9.0,AT,5,5,SUV,5门5座SUV
江汽集团,皮卡,2,插电式混合动力,92,2026-04-21,2026,4,Q2,19.88,,,2.0,218.0,L4,0,4.0,DHT,4,5,PICKUP,皮卡
江汽集团,皮卡,0,纯电动,0,2026-04-17,2026,4,Q2,23.98,,,,,EV,1,1.0,EV,4,5,PICKUP,皮卡
江汽集团,皮卡,0,纯电动,0,2026-04-17,2026,4,Q2,25.18,,,,,EV,1,1.0,EV,4,5,PICKUP,皮卡
江汽集团,皮卡,0,纯电动,0,2026-04-17,2026,4,Q2,33.18,,,,,EV,1,1.0,EV,4,5,PICKUP,皮卡
江汽集团,皮卡,2,插电式混合动力,92,2025-08-29,2025,8,Q3,17.98,,,2.0,218.0,L4,0,4.0,DHT,4,5,PICKUP,皮卡
江汽集团,皮卡,2,插电式混合动力,92,2025-08-29,2025,8,Q3,18.98,,,2.0,218.0,L4,0,4.0,DHT,4,5,PICKUP,皮卡
江汽集团,皮卡,2,插电式混合动力,92,2025-08-29,2025,8,Q3,20.98,,,2.0,218.0,L4,0,4.0,DHT,4,5,PICKUP,皮卡
江汽集团,皮卡,0,纯电动,0,2025-12-23,2025,12,Q4,31.98,,,,,EV,1,1.0,EV,4,5,PICKUP,皮卡
